epoch,train_loss_total,train_loss_lesion,train_loss_lesion_dense,train_loss_lesion_sparse,train_loss_lesion_sys,em_w_lesion_dense,em_w_lesion_sparse,em_w_lesion_sys,active_lesion_dense,active_lesion_sparse,active_lesion_sys,val_loss_total,val_loss_lesion,val_loss_lesion_dense,val_loss_lesion_sparse,val_loss_lesion_sys,val_lesion_dice,val_lesion_f1,val_lesion_sens,val_lesion_spec,val_patient_bacc,val_patient_sens,val_patient_spec,val_patient_auc,val_patient_auprc,val_patient_n,val_region_bacc,val_region_sens,val_region_spec,val_region_auc,val_region_auprc,val_region_n,best_model_metric_name,use_em_weighting,use_logvar_clamp,use_curriculum,em_lr_multiplier,lesion_dense_enabled_this_epoch,lesion_sparse_enabled_this_epoch,lesion_sys_enabled_this_epoch
51,0.7329628437810146,1.334086982921661,0.532588129645944,0.8014988532757169,0.0,1.0,0.25,0.0,0.8091872791519434,0.9893992932862191,0.0,0.40185114699933266,0.8791278840767013,0.24275890158282387,0.6363689824938774,0.0,0.31506537476723845,0.3544530164596604,0.3919965318256953,0.9930078186369862,0.5615079364735291,0.961111111057716,0.1619047618893424,0.7795238095238095,0.8804536420839925,285,0.5640595535510967,0.3181818181528926,0.8099372889493008,0.587769153181599,0.08121353931860624,2183,composite,0,0,0,10.0,1,1,0
52,0.7066420557062955,1.3059634005012444,0.5068682759684303,0.7990951237956543,0.0,1.0,0.25,0.0,0.784452296819788,0.9823321554770318,0.0,0.39614417279760045,0.8782068490982056,0.23545661403073204,0.6427502350674735,0.0,0.33353404158895666,0.37886736323491554,0.4131768196434526,0.9934576048060632,0.5607142856797336,0.9499999999472222,0.1714285714122449,0.7819312169312169,0.8782674106785218,285,0.583929746067964,0.35454545451322317,0.8133140376227047,0.5897688900583256,0.08110185798120373,2183,composite,0,0,0,10.0,1,1,0
53,0.6911366577967738,1.28653144088735,0.4926717308721778,0.7938597101204808,0.0,1.0,0.25,0.0,0.7632508833922261,0.9893992932862191,0.0,0.39787010413904983,0.8741975203156471,0.23909429874685076,0.6351032215687964,0.0,0.32328220998699014,0.371745219314986,0.43395762344784505,0.9922016452939535,0.5999999999613757,0.9333333332814815,0.26666666664126987,0.7925925925925926,0.8895921674106517,285,0.5477897644922456,0.22727272725206613,0.868306801732425,0.5902600535017323,0.07830505743317057,2183,composite,0,0,0,10.0,1,1,0
54,0.6921276257442501,1.2711640269933235,0.4991154932933646,0.772048532752182,0.0,1.0,0.25,0.0,0.8021201413427562,0.9823321554770318,0.0,0.40744407588822973,0.8954573650326993,0.244772978954845,0.6506843869056966,0.0,0.31073964353312145,0.34928059990040317,0.33886448764225285,0.9952861350108981,0.5857142856770219,0.9333333332814815,0.23809523807256236,0.7821693121693122,0.8825398164928311,285,0.5545059860416179,0.23636363634214877,0.8726483357410871,0.5526246546507039,0.07653266954030367,2183,composite,0,0,0,10.0,1,1,0
55,0.699177051338206,1.3040159727996314,0.4975640775352822,0.8064518948957693,0.0,1.0,0.25,0.0,0.7809187279151943,0.9893992932862191,0.0,0.40503704320225453,0.8799412887957361,0.24673562745253244,0.6332056613432037,0.0,0.30970756675709377,0.35261844758668154,0.34526105248116884,0.9950320937292197,0.5829365078993984,0.9277777777262345,0.23809523807256236,0.7707407407407407,0.8759420924620809,285,0.5567140288433844,0.22727272725206613,0.8861553304347026,0.562838223040828,0.07156355169583357,2183,composite,0,0,0,10.0,1,1,0
56,0.6919679711753824,1.2860824560529351,0.4939298071625376,0.7921526503647174,0.0,1.0,0.25,0.0,0.7879858657243817,0.9787985865724381,0.0,0.40034936658210224,0.87486046883795,0.2421789988875389,0.6326814691225687,0.0,0.3157616068016399,0.36130358817366603,0.4551381822098307,0.9906542794052519,0.5817460317093663,0.9444444443919753,0.21904761902675737,0.7786243386243387,0.8822507928457775,285,0.5710367056825167,0.26363636361239673,0.8784370477526366,0.5863921413849055,0.07705836479437209,2183,composite,0,0,0,10.0,1,1,0
57,0.683057899293967,1.2650926138402716,0.4890463263744179,0.7760462872552366,0.0,1.0,0.25,0.0,0.773851590106007,0.9823321554770318,0.0,0.4002374004986551,0.8843566618031926,0.2388643142249849,0.6454923467503654,0.0,0.32391283254731784,0.36984365986933876,0.4367410552830613,0.9920177083113161,0.5829365078993984,0.9277777777262345,0.23809523807256236,0.7768783068783068,0.8796017325657542,285,0.5487172740300684,0.23636363634214877,0.8610709117179881,0.5612419418497566,0.0673196418234433,2183,composite,0,0,0,10.0,1,1,0
58,0.672945865393738,1.2579718968261677,0.4779371888814461,0.7800347052066992,0.0,1.0,0.25,0.0,0.7773851590106007,0.9929328621908127,0.0,0.4022300463790695,0.8823049941824542,0.2422050635019938,0.6400999315083027,0.0,0.31904243982651015,0.36081449118127656,0.38544843659289735,0.9937280322480407,0.59920634916758,0.9222222221709876,0.27619047616417236,0.7712169312169312,0.8751285809925025,285,0.5444130158188417,0.22727272725206613,0.8615533043856173,0.5693505240538526,0.07293934882258463,2183,composite,0,0,0,10.0,1,1,0
59,0.6888933630113888,1.295394643351383,0.4867262671250758,0.8086683749099502,0.0,1.0,0.25,0.0,0.7879858657243817,0.9893992932862191,0.0,0.39454881236371064,0.8654270176258352,0.23758941060966915,0.6278376078440083,0.0,0.32719210332090204,0.3712794665691506,0.44798319215528276,0.9914437716014358,0.5722222221864638,0.9444444443919753,0.1999999999809524,0.7870370370370372,0.8854436849399592,285,0.5510919615707787,0.2454545454322314,0.856729377709326,0.5538109020742885,0.07188907384731567,2183,composite,0,0,0,10.0,1,1,0
60,0.6526950395570627,1.2284629867270642,0.46077238976323565,0.7676905950682744,0.0,1.0,0.25,0.0,0.7491166077738516,0.9681978798586572,0.0,0.3973387690881888,0.8693467179934183,0.24000278529193667,0.629343933529324,0.0,0.3220265670256181,0.36849906468202553,0.42088069244074533,0.9925246686370474,0.5821428571056028,0.9166666666157407,0.24761904759546488,0.7743386243386243,0.8775243885658031,285,0.548958470363883,0.23636363634214877,0.8615533043856173,0.5511029250537209,0.06843328587172377,2183,composite,0,0,0,10.0,1,1,0
61,0.6540428037778228,1.2388251480702377,0.45911535462726555,0.7797097963916118,0.0,1.0,0.25,0.0,0.7491166077738516,0.9858657243816255,0.0,0.40266702106843394,0.8820742174155183,0.24286462201012504,0.6392095945775509,0.0,0.31661330637606705,0.36281620267993026,0.4184807607803226,0.9924121106054904,0.5654761904411848,0.9499999999472222,0.1809523809351474,0.7833862433862434,0.8821266320147934,285,0.5659891242216133,0.3181818181528926,0.8137964302903339,0.5642678594921721,0.07090673276515624,2183,composite,0,0,0,10.0,1,1,0
62,0.6654343920177369,1.2339081364048665,0.4759431466091648,0.7579649853200878,0.0,1.0,0.25,0.0,0.7703180212014135,0.9752650176678446,0.0,0.40472090678910416,0.8883621982402272,0.243507143523958,0.6448550547162691,0.0,0.31281933798031375,0.3600799112264425,0.4199001873277903,0.9922811651454011,0.5809523809142478,0.8666666666185184,0.29523809520997735,0.7521693121693123,0.8654766272025849,285,0.5467328860129141,0.19090909089173555,0.9025566811340928,0.5325943954742797,0.06581450242698575,2183,composite,0,0,0,10.0,1,1,0
63,0.6768099132780473,1.2750583366875934,0.47739377212398043,0.7976645620888619,0.0,1.0,0.25,0.0,0.7809187279151943,0.9858657243816255,0.0,0.40814090789192253,0.8929389119148254,0.2465415737695164,0.646397338145309,0.0,0.30752302130514925,0.34974135921337424,0.3569451429677921,0.9944321029871261,0.5924603174209782,0.8611111110632715,0.3238095237786848,0.7637037037037038,0.8747230726966848,285,0.545860193821729,0.22727272725206613,0.864447660391392,0.5285181774327938,0.06815419714660596,2183,composite,0,0,0,10.0,1,1,0
64,0.6683269616203258,1.2500158511497106,0.47443066405744516,0.7755851859338713,0.0,1.0,0.25,0.0,0.7915194346289752,0.9893992932862191,0.0,0.39790168477015364,0.8745559209750758,0.2390169393685129,0.6355389807787206,0.0,0.32568236914548004,0.37445674531223533,0.4256078806528006,0.9926690650574667,0.5805555555193341,0.961111111057716,0.1999999999809524,0.7868253968253969,0.8858416617619643,285,0.5562491777249576,0.281818181792562,0.8306801736573532,0.5698548436609218,0.07162429827352282,2183,composite,0,0,0,10.0,1,1,0
65,0.665455444199247,1.243356681017488,0.4728216986458209,0.77053498326679,0.0,1.0,0.25,0.0,0.7809187279151943,0.9787985865724381,0.0,0.4076232680430015,0.8936954562862715,0.24559920529524484,0.6480962509910265,0.0,0.3083412704819983,0.36528355212570285,0.3923009988479114,0.9936202589184905,0.5670634920287762,0.9722222221682099,0.1619047618893424,0.770952380952381,0.8762624267107944,285,0.5620181554882742,0.3454545454231405,0.7785817655534077,0.5514888391878261,0.06506356728330559,2183,composite,0,0,0,10.0,1,1,0
