epoch,train_loss_total,train_loss_lesion,train_loss_lesion_dense,train_loss_lesion_sparse,train_loss_lesion_sys,em_w_lesion_dense,em_w_lesion_sparse,em_w_lesion_sys,active_lesion_dense,active_lesion_sparse,active_lesion_sys,train_loss_num_batches,train_loss_num_cases,train_loss_dense_cases,train_loss_sparse_cases,train_loss_sparse_voxels,train_loss_sys_cases,train_loss_sys_regions,val_loss_total,val_loss_lesion,val_loss_lesion_dense,val_loss_lesion_sparse,val_loss_lesion_sys,val_lesion_dice,val_lesion_f1,val_lesion_sens,val_lesion_spec,val_patient_bacc,val_patient_sens,val_patient_spec,val_patient_auc,val_patient_auprc,val_patient_n,val_region_bacc,val_region_sens,val_region_spec,val_region_auc,val_region_auprc,val_region_n,val_loss_num_batches,val_loss_num_cases,val_loss_dense_cases,val_loss_sparse_cases,val_loss_sparse_voxels,val_loss_sys_cases,val_loss_sys_regions,best_model_metric_name,use_em_weighting,use_logvar_clamp,use_curriculum,em_lr_multiplier,lesion_dense_enabled_this_epoch,lesion_sparse_enabled_this_epoch,lesion_sys_enabled_this_epoch
27,0.736212822,1.205575753,0.748330854,0,0.640712191,1,0,0.25,0.781132075,0,0.996226415,265,1060,348,0,0,712,7073,0.361362747,0.716802211,0.787625821,0,0.685996258,0.323349897,0.365845321,0.396024222,0.992968014,0.675396825,0.655555556,0.695238095,0.762910053,0.876664638,285,0.525846809,0.072727273,0.978966346,0.682391827,0.164275505,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
28,0.768831976,1.224904336,0.745492787,0,0.624771828,1,0,0.25,0.822641509,0,0.996226415,265,1060,348,0,0,712,7073,0.357144256,0.711724048,0.775352379,0,0.683310274,0.33297476,0.369897281,0.40912947,0.992644643,0.640079365,0.661111111,0.619047619,0.750687831,0.869755645,285,0.542263986,0.118181818,0.966346154,0.688849432,0.166764223,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
29,0.733044101,1.184762901,0.74412352,0,0.620174654,1,0,0.25,0.781132075,0,0.99245283,265,1060,348,0,0,712,7073,0.3556911,0.71283986,0.767694784,0,0.69139775,0.338347596,0.374846481,0.44605375,0.991392853,0.699206349,0.722222222,0.676190476,0.773386243,0.882612661,285,0.539521416,0.109090909,0.969951923,0.687620192,0.170972822,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
30,0.738126792,1.185760723,0.736595467,0,0.614670442,1,0,0.25,0.8,0,0.988679245,265,1060,348,0,0,712,7073,0.358508817,0.707042057,0.786142627,0,0.670477578,0.318694556,0.35211179,0.58034451,0.983337195,0.555555556,0.911111111,0.2,0.805238095,0.898131124,285,0.576300262,0.209090909,0.943509615,0.664849213,0.156815364,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
31,0.713290627,1.160844608,0.739567518,0,0.624455614,1,0,0.25,0.773584906,0,0.988679245,265,1060,348,0,0,712,7073,0.356804962,0.715028349,0.769915042,0,0.693060546,0.338790467,0.381834605,0.430099271,0.992438699,0.602380952,0.9,0.304761905,0.787671958,0.889373635,285,0.523180726,0.081818182,0.964543269,0.645979021,0.143625239,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
32,0.726835429,1.168919503,0.738266275,0,0.61013936,1,0,0.25,0.8,0,0.98490566,265,1060,348,0,0,712,7073,0.357071138,0.712459578,0.774135984,0,0.686688516,0.331744969,0.370470462,0.497592153,0.988811337,0.720634921,0.755555556,0.685714286,0.789365079,0.891145353,285,0.533134834,0.090909091,0.975360577,0.688565341,0.169535622,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
33,0.742356103,1.184557457,0.734610281,0,0.619984532,1,0,0.25,0.81509434,0,0.98490566,265,1060,348,0,0,712,7073,0.35500723,0.71054702,0.76706193,0,0.689410378,0.341235031,0.384839951,0.479291398,0.990529676,0.728174603,0.694444444,0.761904762,0.788677249,0.891643996,285,0.522465035,0.054545455,0.990384615,0.675245848,0.166080982,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
34,0.721948968,1.176517472,0.729149652,0,0.617516447,1,0,0.25,0.788679245,0,0.988679245,265,1060,348,0,0,712,7073,0.353840792,0.705541206,0.767536016,0,0.672696425,0.338166772,0.380630776,0.486175227,0.989882498,0.532539683,0.988888889,0.076190476,0.793492063,0.893345712,285,0.563040865,0.2,0.926081731,0.678277972,0.159277779,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
35,0.725142982,1.157228318,0.731149389,0,0.598748693,1,0,0.25,0.8,0,0.99245283,265,1060,348,0,0,712,7073,0.362738131,0.731625552,0.777938513,0,0.715410772,0.326130018,0.371652238,0.443201674,0.991191134,0.692063492,0.622222222,0.761904762,0.779417989,0.883484609,285,0.534675481,0.1,0.969350962,0.672060752,0.151890842,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
36,0.711994329,1.146877889,0.730356079,0,0.615697903,1,0,0.25,0.766037736,0,0.98490566,265,1060,348,0,0,712,7073,0.355915303,0.71237917,0.769067605,0,0.691095099,0.336174441,0.383839243,0.428299363,0.992705716,0.623015873,0.855555556,0.39047619,0.788148148,0.889539955,285,0.545268794,0.118181818,0.972355769,0.684538899,0.181478184,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
